Inscricao;Perfil;Cargo;Estado;Concorre Vaga Ampla Concorrência;Concorre Vagas Reservadas às pessoas com deficiência;Concorre Vagas reservadas aos candidatos negros;Cidade onde realizará a 1a Etapa das Provas;Estado onde realizará a 1a Etapa das Provas
3001407;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003611;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Brasília;DF
3004543;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000032;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3002299;PE41;Biologia celular e molecular da interação vetor/patógeno/ hospedeiro;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3004608;PE20;Educação profissional de nível médio na área de saúde mental;Rio de Janeiro;Sim;Não;Não;Belo Horizonte;MG
3003939;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Sim;Sim;Belo Horizonte;MG
3001687;PE86;Biodiversidade e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003711;PE49;Genética molecular de tripanossomatídeos patogênicos;Curitiba;Sim;Não;Sim;Curitiba;PR
3002785;PE17;Cooperação em Políticas, Sistemas e Gestão de Saúde;Rio de Janeiro;Sim;Não;Não;Brasília;DF
3002674;PE83;Pesquisa Qualitativa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001183;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001247;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Sim;Brasília;DF
3004262;PE77;Análise de informações dos sistemas nacionais de saúde (dados secundários);Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000556;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001597;PE85;Mudanças climáticas, emergências sanitárias e vigilância em saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003515;PE54;Saúde Coletiva;Recife;Sim;Não;Sim;Recife;PE
3004252;PE47;Biologia Molecular Aplicada ao Desenvolvimento de Sistemas de Expressão e Processos de Produção de Proteínas Recombinantes;Curitiba;Sim;Não;Sim;Curitiba;PR
3003538;PE60;Pesquisa Translacional;Rio de Janeiro;Sim;Não;Não;Recife;PE
3002153;PE47;Biologia Molecular Aplicada ao Desenvolvimento de Sistemas de Expressão e Processos de Produção de Proteínas Recombinantes;Curitiba;Sim;Não;Não;Curitiba;PR
3001191;PE13;Saúde do Trabalhador e Ecologia Humana com ênfase em Vigilância e Promoção da Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004671;PE14;Política, planejamento, equidade e Promoção da Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004522;PE62;Cientista de Dados;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002875;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3002261;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Recife;PE
3001497;PE05;Estudos de Público e Educação Museal;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000407;PE47;Biologia Molecular Aplicada ao Desenvolvimento de Sistemas de Expressão e Processos de Produção de Proteínas Recombinantes;Curitiba;Sim;Não;Não;Curitiba;PR
3004390;PE33;Medicina e Saúde Pública de Precisão;Salvador;Sim;Não;Não;Salvador;BA
3003428;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004377;PE43;Epidemiologia;Belo Horizonte;Sim;Não;Não;Brasília;DF
3000673;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002443;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002372;PE58;Desenvolvimento e validação de metodologias alternativas ao uso de animais na pesquisa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000186;PE26;Biologia e biodiversidade em saúde com ênfase em vetores e parasitas de doenças negligenciadas;Teresina;Sim;Não;Sim;Teresina;PI
3000159;PE75;Informação Científica e Tecnológica em Saúde II;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3004158;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3003265;PE68;Pesquisa Clínica em Dermatologia em Doenças Infecciosas;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000211;PE44;Pesquisa Qualitativa;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3003533;PE33;Medicina e Saúde Pública de Precisão;Salvador;Sim;Não;Não;Curitiba;PR
3004550;PE09;Violência e saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004176;PE71;Epidemiologia Clínica;Rio de Janeiro;Sim;Não;Não;Salvador;BA
3004665;PE21;Educação profissional de nível médio com ênfase em produção e análise de informações;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000822;PE13;Saúde do Trabalhador e Ecologia Humana com ênfase em Vigilância e Promoção da Saúde;Rio de Janeiro;Sim;Não;Não;Recife;PE
3002226;PE57;Vigilância em Saúde;Brasília;Sim;Sim;Não;Brasília;DF
3004080;PE37;Planejamento, Financiamento e Modelos de Gestão e Atenção à Saúde;Manaus;Sim;Não;Sim;Manaus;AM
3001425;PE30;Pesquisa Clínica;Salvador;Sim;Não;Não;Salvador;BA
3001697;PE40;Virologia com ênfase em doenças emergentes e reemergentes;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3001764;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Recife;PE
3000974;PE34;Epidemiologia e Vigilância em Saúde Pública;Manaus;Sim;Não;Não;Porto Velho;RO
3004758;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Sim;Brasília;DF
3000550;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3000137;PE88;Bioquímica, Biologia Celular e Molecular de Bactérias de Interesse em Saúde Pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003382;PE77;Análise de informações dos sistemas nacionais de saúde (dados secundários);Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004771;PE09;Violência e saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002004;PE15;Saneamento e Vigilância em Saúde Ambiental;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000378;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001658;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3003712;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002067;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Não;Curitiba;PR
3003674;PE60;Pesquisa Translacional;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3003584;PE50;Virologia Clássica e molecular;Recife;Sim;Não;Não;Brasília;DF
3000351;PE22;Educação profissional de nível médio na área de políticas de cuidado para a pessoa idosa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002630;PE61;Pesquisador da Área das Ciências Humanas e Sociais;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004242;PE48;Engenharia Biomédica;Curitiba;Sim;Não;Sim;Rio de Janeiro;RJ
3002889;PE40;Virologia com ênfase em doenças emergentes e reemergentes;Belo Horizonte;Sim;Não;Sim;Belo Horizonte;MG
3003334;PE26;Biologia e biodiversidade em saúde com ênfase em vetores e parasitas de doenças negligenciadas;Teresina;Sim;Não;Não;Belo Horizonte;MG
3003145;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003180;PE14;Política, planejamento, equidade e Promoção da Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003435;PE12;Epidemiologia;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001914;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Recife;PE
3002453;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000726;PE61;Pesquisador da Área das Ciências Humanas e Sociais;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002223;PE49;Genética molecular de tripanossomatídeos patogênicos;Curitiba;Sim;Não;Não;Brasília;DF
3002754;PE41;Biologia celular e molecular da interação vetor/patógeno/ hospedeiro;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3004115;PE78;Comunicação e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002958;PE09;Violência e saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000888;PE83;Pesquisa Qualitativa;Rio de Janeiro;Sim;Não;Não;Salvador;BA
3003344;PE52;Genética Molecular Humana;Recife;Sim;Não;Não;Recife;PE
3004185;PE08;Microbiologia Ambiental com ênfase em saúde única;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002626;PE77;Análise de informações dos sistemas nacionais de saúde (dados secundários);Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004006;PE22;Educação profissional de nível médio na área de políticas de cuidado para a pessoa idosa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004705;PE12;Epidemiologia;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002879;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001575;PE19;Educação profissional de nível médio com ênfase em trabalho e educação em saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003829;PE46;Micologia Molecular e Celular;Curitiba;Sim;Não;Não;Curitiba;PR
3002002;PE04;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003026;PE61;Pesquisador da Área das Ciências Humanas e Sociais;Rio de Janeiro;Sim;Não;Não;Curitiba;PR
3001306;PE47;Biologia Molecular Aplicada ao Desenvolvimento de Sistemas de Expressão e Processos de Produção de Proteínas Recombinantes;Curitiba;Sim;Não;Não;Manaus;AM
3003138;PE73;Análise Estatística em Pesquisa Clínica;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003459;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Brasília;DF
3000008;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Sim;Brasília;DF
3002616;PE42;Política, planejamento e gestão de sistemas, programas e serviços de saúde;Belo Horizonte;Sim;Não;Sim;Belo Horizonte;MG
3003480;PE27;Micologia Médica;Porto Velho;Sim;Não;Não;Belo Horizonte;MG
3004660;PE58;Desenvolvimento e validação de metodologias alternativas ao uso de animais na pesquisa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003749;PE13;Saúde do Trabalhador e Ecologia Humana com ênfase em Vigilância e Promoção da Saúde;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3003078;PE38;Microbiologia molecular com ênfase em bioinformática;Manaus;Sim;Não;Sim;Manaus;AM
3002733;PE05;Estudos de Público e Educação Museal;Rio de Janeiro;Sim;Não;Não;Curitiba;PR
3003784;PE46;Micologia Molecular e Celular;Curitiba;Sim;Não;Não;Belo Horizonte;MG
3004808;PE88;Bioquímica, Biologia Celular e Molecular de Bactérias de Interesse em Saúde Pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001568;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003351;PE45;Espectrometria de Massas Computacional;Curitiba;Sim;Não;Não;Brasília;DF
3000104;PE46;Micologia Molecular e Celular;Curitiba;Sim;Não;Sim;Belo Horizonte;MG
3001550;PE83;Pesquisa Qualitativa;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003416;PE12;Epidemiologia;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003690;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Recife;PE
3000929;PE04;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003220;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Fortaleza;CE
3003348;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Recife;PE
3004030;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001866;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003458;PE61;Pesquisador da Área das Ciências Humanas e Sociais;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002447;PE52;Genética Molecular Humana;Recife;Sim;Não;Não;Brasília;DF
3003034;PE57;Vigilância em Saúde;Brasília;Sim;Não;Sim;Brasília;DF
3003005;PE34;Epidemiologia e Vigilância em Saúde Pública;Manaus;Sim;Não;Sim;Manaus;AM
3004241;PE13;Saúde do Trabalhador e Ecologia Humana com ênfase em Vigilância e Promoção da Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002680;PE23;Iniciação científica na educação básica com ênfase em estudos sobre juventude;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002267;PE81;Epidemiologia em Saúde Pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000498;PE25;Química de Produtos Naturais aplicada a região do Cerrado Pantanal;Campo Grande;Sim;Não;Não;Campo Grande;MS
3000614;PE57;Vigilância em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3003812;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3002509;PE39;Biotecnologia aplicada a Inovações Terapêuticas e Imunobiológicos;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3000257;PE41;Biologia celular e molecular da interação vetor/patógeno/ hospedeiro;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3004717;PE75;Informação Científica e Tecnológica em Saúde II;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003933;PE27;Micologia Médica;Porto Velho;Sim;Não;Não;Porto Velho;RO
3001072;PE39;Biotecnologia aplicada a Inovações Terapêuticas e Imunobiológicos;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3002832;PE58;Desenvolvimento e validação de metodologias alternativas ao uso de animais na pesquisa;Rio de Janeiro;Sim;Não;Não;Belo Horizonte;MG
3002035;PE72;Pesquisa Clínica em Micobacterioses;Rio de Janeiro;Sim;Não;Não;Manaus;AM
3001630;PE88;Bioquímica, Biologia Celular e Molecular de Bactérias de Interesse em Saúde Pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000949;PE17;Cooperação em Políticas, Sistemas e Gestão de Saúde;Rio de Janeiro;Sim;Não;Não;Curitiba;PR
3004555;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003973;PE02;Terapias avançadas;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000178;PE44;Pesquisa Qualitativa;Belo Horizonte;Sim;Não;Não;Fortaleza;CE
3002932;PE65;Epidemiologista Social;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000460;PE57;Vigilância em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3001602;PE04;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001951;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Campo Grande;MS
3003072;PE15;Saneamento e Vigilância em Saúde Ambiental;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002750;PE40;Virologia com ênfase em doenças emergentes e reemergentes;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3001728;PE47;Biologia Molecular Aplicada ao Desenvolvimento de Sistemas de Expressão e Processos de Produção de Proteínas Recombinantes;Curitiba;Sim;Não;Não;Curitiba;PR
3002934;PE73;Análise Estatística em Pesquisa Clínica;Rio de Janeiro;Sim;Não;Não;Belo Horizonte;MG
3004126;PE42;Política, planejamento e gestão de sistemas, programas e serviços de saúde;Belo Horizonte;Sim;Não;Não;Salvador;BA
3000772;PE59;Criação e desenvolvimento de modelos de peixes para uso científico;Rio de Janeiro;Sim;Não;Sim;Brasília;DF
3003748;PE15;Saneamento e Vigilância em Saúde Ambiental;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002671;PE41;Biologia celular e molecular da interação vetor/patógeno/ hospedeiro;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3002420;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003661;PE55;Bioecologia, vigilância e controle de culicídeos;Recife;Sim;Não;Não;Manaus;AM
3001670;PE59;Criação e desenvolvimento de modelos de peixes para uso científico;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002178;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3000068;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Sim;Salvador;BA
3000335;PE31;Virologia Evolutiva e Computacional;Salvador;Sim;Não;Não;Belo Horizonte;MG
3000571;PE37;Planejamento, Financiamento e Modelos de Gestão e Atenção à Saúde;Manaus;Sim;Não;Sim;Manaus;AM
3000901;PE63;Pesquisa Clínica na Área da Mulher;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004652;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3004602;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001912;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002116;PE31;Virologia Evolutiva e Computacional;Salvador;Sim;Não;Não;Curitiba;PR
3000397;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3004379;PE27;Micologia Médica;Porto Velho;Sim;Não;Não;Fortaleza;CE
3003602;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003878;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3004560;PE54;Saúde Coletiva;Recife;Sim;Não;Não;Salvador;BA
3001825;PE26;Biologia e biodiversidade em saúde com ênfase em vetores e parasitas de doenças negligenciadas;Teresina;Sim;Não;Não;Teresina;PI
3004060;PE18;Populações vulnerabilizadas, grupos étnico, políticas públicas e equidade social;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3001862;PE20;Educação profissional de nível médio na área de saúde mental;Rio de Janeiro;Sim;Não;Não;Manaus;AM
3002165;PE05;Estudos de Público e Educação Museal;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3003022;PE10;Assistência Farmacêutica;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000948;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3003769;PE63;Pesquisa Clínica na Área da Mulher;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3003287;PE57;Vigilância em Saúde;Brasília;Sim;Não;Não;Salvador;BA
3000595;PE57;Vigilância em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3000638;PE74;Informação Científica e Tecnológica em Saúde I;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3000081;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Sim;Rio de Janeiro;RJ
3002988;PE73;Análise Estatística em Pesquisa Clínica;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001994;PE46;Micologia Molecular e Celular;Curitiba;Sim;Não;Sim;Curitiba;PR
3001887;PE34;Epidemiologia e Vigilância em Saúde Pública;Manaus;Sim;Não;Não;Manaus;AM
3003491;PE60;Pesquisa Translacional;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003277;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001516;PE78;Comunicação e Saúde;Rio de Janeiro;Sim;Não;Não;Campo Grande;MS
3001152;PE01;Bioinformática;Rio de Janeiro;Sim;Não;Não;Curitiba;PR
3003392;PE30;Pesquisa Clínica;Salvador;Sim;Não;Sim;Salvador;BA
3000520;PE86;Biodiversidade e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002403;PE89;Bioquímica, Biologia Celular e Biologia Molecular de Parasitos de Interesse na Saúde Pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3001874;PE40;Virologia com ênfase em doenças emergentes e reemergentes;Belo Horizonte;Sim;Não;Não;Belo Horizonte;MG
3004310;PE90;Doenças crônico degenerativas de interesse em saúde pública;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3003846;PE56;Ciências Sociais em Saúde;Brasília;Sim;Não;Não;Brasília;DF
3001225;PE11;Direitos Humanos e Saúde;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002431;PE06;História, Memória e Patrimônio Cultural;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
3002890;PE03;História da Saúde e História das Ciências;Rio de Janeiro;Sim;Não;Não;Rio de Janeiro;RJ
